bitcoins,round_level,cumu_wash_percent_opt,buyer_24h_trade_count,buyer_7d_trade_count,seller_24h_trade_count,seller_7d_trade_count,buyer_24h_btc_sum,buyer_7d_btc_sum,seller_24h_btc_sum,seller_7d_btc_sum,buyer_all_btc_sum,seller_all_btc_sum,price_deviation,time_since_last_trade,hours,buyer_seller_repeat_score,platform,model,fold
0.009186105193691093,0.0004313602690459617,0.01963737967435081,0.08354118247338808,0.24597642053458313,0.04892494852179429,0.15850116215266583,0.008605756011156169,0.05486688625867984,0.0099660550654515,0.045813757726519404,0.162778405153013,0.14257994759740159,0.0006119888254900229,6.07519792109223e-05,1.4038725299437343e-06,0.00851648869102846,gox,Random Forest,1
0.009552240748109123,0.00027226011935497656,0.019303387626122583,0.08404925998299075,0.24695619891230874,0.049022347047112134,0.15858126485950697,0.008489816251472607,0.05570274039224636,0.009843002320944365,0.04466387117663966,0.16270547459858958,0.14115855130677765,0.0005197746125488609,5.37450694878861e-05,1.1278671636732534e-05,0.009114786304150866,gox,Random Forest,2
